# Constructed from biom file
#OTU ID	LDD0R1	LDD0R2	LDD0R3	LDD10CF70R1	LDD10CF70R2	LDD10CF70R3	LDD10MHPR1	LDD10MHPR2	LDD10MHPR3	LDD10MLPR1	LDD10MLPR2	LDD10MLPR3	LDD10MR1	LDD10MR2	LDD10MR3	LDD10NUSR1	LDD10NUSR2	LDD10NUSR3	LDD10OKAR1	LDD10OKAR2	LDD10OKAR3	LDD10PKMR1	LDD10PKMR2	LDD10PKMR3	LDD10PR1	LDD10PR2	LDD10PR3	LDD10RIBR1	LDD10RIBR2	LDD10RIBR3	LDD10SBMR1	LDD10SBMR2	LDD10SBMR3	LDD5CF70R1	LDD5CF70R2	LDD5CF70R3	LDD5MHPR1	LDD5MHPR2	LDD5MHPR3	LDD5MLPR1	LDD5MLPR2	LDD5MLPR3	LDD5MR1	LDD5MR2	LDD5MR3	LDD5NUSR1	LDD5NUSR2	LDD5NUSR3	LDD5OKAR1	LDD5OKAR2	LDD5OKAR3	LDD5PKMR1	LDD5PKMR2	LDD5PKMR3	LDD5PR1	LDD5PR2	LDD5PR3	LDD5RIBR1	LDD5RIBR2	LDD5RIBR3	LDD5SBMR1	LDD5SBMR2	LDD5SBMR3	WTD0R1	WTD0R2	WTD0R3	WTD10CF70R1	WTD10CF70R2	WTD10CF70R3	WTD10MHPR1	WTD10MHPR2	WTD10MHPR3	WTD10MLPR1	WTD10MLPR2	WTD10MLPR3	WTD10MR1	WTD10MR2	WTD10MR3	WTD10NUSR1	WTD10NUSR2	WTD10NUSR3	WTD10OKAR1	WTD10OKAR2	WTD10OKAR3	WTD10PKMR1	WTD10PKMR2	WTD10PKMR3	WTD10PR1	WTD10PR2	WTD10PR3	WTD10RIBR1	WTD10RIBR2	WTD10RIBR3	WTD10SBMR1	WTD10SBMR2	WTD10SBMR3	WTD5CF70R2	WTD5CF70R3	WTD5MHPR1	WTD5MHPR2	WTD5MHPR3	WTD5MLPR1	WTD5MLPR2	WTD5MLPR3	WTD5MR1	WTD5MR2	WTD5MR3	WTD5NUSR1	WTD5NUSR2	WTD5NUSR3	WTD5OKAR1	WTD5OKAR2	WTD5OKAR3	WTD5PKMR1	WTD5PKMR2	WTD5PKMR3	WTD5PR1	WTD5PR2	WTD5PR3	WTD5RIBR1	WTD5RIBR2	WTD5RIBR3	WTD5SBMR1	WTD5SBMR2	WTD5SBMR3
Fluorobenzoate degradation	16.0	68.0	79.0	1076.0	310.0	522.0	55.0	4.0	28.0	115.0	293.0	245.0	79.0	389.0	59.0	464.0	1960.0	1162.0	5967.0	2465.0	5117.0	1877.0	1620.0	7500.0	378.0	71.0	1398.0	1191.0	4235.0	1865.0	777.0	242.0	698.0	402.0	449.0	261.0	138.0	128.0	123.0	1325.0	115.0	255.0	191.0	110.0	448.0	773.0	6952.0	15925.0	392.0	8069.0	1405.0	5943.0	2076.0	10681.0	5573.0	1769.0	776.0	1072.0	925.0	799.0	5330.0	11673.0	7648.0	64.0	98.0	89.0	1464.0	685.0	2781.0	2.0	4.0	62.0	181.0	96.0	410.0	75.0	216.0	65.0	1842.0	56.0	3496.0	10005.0	982.0	3412.0	11303.0	2056.0	2922.0	1077.0	28.0	573.0	331.0	1032.0	127.0	4476.0	2921.0	137.0	213.0	388.0	139.0	124.0	467.0	120.0	29.0	179.0	235.0	1939.0	268.0	43.0	69.0	2948.0	7296.0	5059.0	3483.0	10627.0	14028.0	14566.0	170.0	1262.0	467.0	633.0	4680.0	998.0	4690.0	3269.0	3948.0
Focal adhesion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Folate biosynthesis	29442.0	22178.0	24440.0	18246.0	11383.0	28184.0	21924.0	30967.0	40501.0	37599.0	18703.0	21107.0	17522.0	42424.0	27306.0	20510.0	33505.0	30951.0	43562.0	32583.0	35030.0	26544.0	29751.0	74971.0	25639.0	15304.0	38261.0	32311.0	46945.0	29506.0	23965.0	19677.0	23145.0	20364.0	10089.0	27314.0	34933.0	68403.0	28060.0	27465.0	13921.0	27391.0	33646.0	24236.0	41576.0	10730.0	61415.0	125431.0	59226.0	61708.0	37886.0	61272.0	44264.0	82948.0	45909.0	43194.0	20020.0	21827.0	22512.0	28644.0	26422.0	51500.0	56858.0	44256.0	36143.0	41927.0	23809.0	9872.0	39821.0	2449.0	14869.0	26461.0	38226.0	18095.0	29051.0	48362.0	5890.0	16809.0	44217.0	45794.0	60670.0	116864.0	13216.0	40827.0	78097.0	22165.0	27291.0	27011.0	12555.0	27656.0	21250.0	24286.0	5450.0	20250.0	23554.0	9402.0	42372.0	23757.0	79084.0	69803.0	59709.0	24931.0	8926.0	9258.0	29603.0	30218.0	15472.0	6207.0	9673.0	24086.0	67024.0	44750.0	33983.0	91447.0	100884.0	143570.0	6217.0	23465.0	10391.0	18939.0	65964.0	43214.0	67790.0	32524.0	35408.0
Fructose and mannose metabolism	72000.0	55729.0	52696.0	28404.0	14202.0	41336.0	36108.0	94431.0	60565.0	133644.0	58910.0	42906.0	21913.0	52449.0	35962.0	27093.0	72402.0	47743.0	43575.0	44787.0	66779.0	43931.0	45984.0	141363.0	51918.0	46453.0	86857.0	42306.0	113699.0	45101.0	22951.0	19445.0	24489.0	56748.0	16657.0	58628.0	40666.0	130029.0	33547.0	39839.0	41348.0	63104.0	46415.0	31685.0	62256.0	27050.0	171857.0	389076.0	78060.0	77374.0	72287.0	173675.0	91035.0	259043.0	54692.0	105683.0	57320.0	55414.0	65413.0	77042.0	60438.0	90469.0	98807.0	138273.0	61410.0	109532.0	46323.0	19586.0	114006.0	2944.0	17962.0	40553.0	143581.0	45125.0	111206.0	187312.0	8196.0	16973.0	127504.0	128928.0	185069.0	161963.0	22507.0	66675.0	173338.0	58242.0	60371.0	94653.0	57841.0	144760.0	32267.0	50777.0	8576.0	24624.0	26844.0	17664.0	120523.0	72978.0	144558.0	133957.0	129772.0	96132.0	38132.0	30314.0	46378.0	70933.0	28752.0	8402.0	22509.0	73763.0	138093.0	113801.0	56225.0	286840.0	316417.0	368583.0	23850.0	99999.0	43706.0	49521.0	217338.0	96967.0	151418.0	83566.0	102428.0
Function unknown	161934.0	121499.0	137062.0	84227.0	50396.0	93139.0	110269.0	127135.0	166937.0	179597.0	80907.0	87802.0	96527.0	225368.0	155626.0	123046.0	203738.0	187512.0	172169.0	130014.0	177574.0	112103.0	129359.0	337683.0	131523.0	73105.0	188637.0	138960.0	238277.0	118953.0	96899.0	98093.0	100198.0	94375.0	58198.0	139510.0	189564.0	226076.0	159085.0	111813.0	60594.0	126348.0	200000.0	142728.0	245062.0	63805.0	376213.0	774341.0	276562.0	257929.0	151921.0	358793.0	238421.0	506848.0	194272.0	206329.0	102608.0	117822.0	113581.0	148842.0	157979.0	272470.0	237740.0	172073.0	166265.0	173608.0	94261.0	56862.0	169537.0	13516.0	81040.0	142255.0	166085.0	65051.0	132181.0	221569.0	34992.0	96503.0	240647.0	232458.0	335508.0	458449.0	71627.0	171654.0	373655.0	117333.0	134762.0	127372.0	59372.0	134394.0	89844.0	106198.0	20517.0	71589.0	108906.0	48466.0	185728.0	102164.0	295377.0	225448.0	193441.0	109285.0	43243.0	40793.0	162811.0	165149.0	83458.0	35196.0	49947.0	142790.0	358390.0	255892.0	159225.0	543204.0	636868.0	788710.0	32256.0	115784.0	51207.0	96540.0	352331.0	228686.0	378144.0	193846.0	218027.0
G protein-coupled receptors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTP-binding proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Galactose metabolism	57058.0	42330.0	39287.0	17387.0	10492.0	38656.0	23245.0	45713.0	36888.0	73080.0	34778.0	27163.0	14190.0	40446.0	29208.0	13588.0	42302.0	24611.0	22445.0	29725.0	37011.0	27959.0	30717.0	82391.0	38031.0	31350.0	60302.0	34509.0	71378.0	34346.0	18918.0	16643.0	19247.0	36307.0	10378.0	41846.0	27193.0	62270.0	15702.0	21107.0	21120.0	33677.0	30489.0	21647.0	38548.0	14736.0	94118.0	211486.0	49099.0	41682.0	39210.0	93489.0	44744.0	134490.0	34681.0	70435.0	31886.0	33068.0	40776.0	51034.0	36439.0	53335.0	57962.0	83821.0	37006.0	65599.0	33189.0	11741.0	58063.0	1867.0	9805.0	20685.0	83762.0	27660.0	64376.0	87923.0	4588.0	10305.0	62668.0	60241.0	93623.0	92812.0	12456.0	39606.0	95421.0	35900.0	37206.0	57549.0	30027.0	71884.0	27232.0	33573.0	7391.0	17480.0	18833.0	12229.0	73326.0	45421.0	71044.0	65407.0	68553.0	52208.0	20749.0	18223.0	24909.0	39660.0	15697.0	4445.0	11436.0	41055.0	87683.0	64739.0	35842.0	153304.0	172911.0	209847.0	13068.0	50953.0	23111.0	32497.0	118874.0	66651.0	90891.0	47098.0	56722.0
Gastric acid secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
General function prediction only	328156.0	247159.0	259493.0	150737.0	92412.0	229759.0	189697.0	271085.0	313813.0	426892.0	189217.0	185984.0	148908.0	348778.0	243187.0	181156.0	315985.0	274616.0	341681.0	252734.0	287036.0	231085.0	256122.0	663004.0	240429.0	161121.0	353951.0	266637.0	404053.0	255483.0	175118.0	157990.0	173388.0	197941.0	86937.0	261324.0	293186.0	531606.0	244037.0	238378.0	141566.0	276203.0	317290.0	227035.0	389382.0	99859.0	559167.0	1164551.0	483255.0	482640.0	278577.0	568579.0	394853.0	764026.0	389561.0	405892.0	195426.0	208008.0	226797.0	289952.0	259752.0	462684.0	447356.0	384734.0	319482.0	386111.0	206259.0	89793.0	349847.0	21191.0	126783.0	231165.0	413735.0	172721.0	323812.0	464510.0	51284.0	144856.0	413740.0	429176.0	567198.0	951732.0	115038.0	344822.0	692161.0	199197.0	250250.0	270573.0	139275.0	312850.0	168385.0	209411.0	42978.0	149949.0	189995.0	86689.0	410023.0	229132.0	637733.0	542007.0	477081.0	272834.0	104760.0	95441.0	265573.0	276154.0	140700.0	55396.0	89121.0	223087.0	587068.0	416500.0	292560.0	856273.0	950932.0	1290336.0	66718.0	240258.0	111327.0	179909.0	635380.0	408854.0	596654.0	297748.0	331632.0
Geraniol degradation	8944.0	6424.0	9414.0	11007.0	6004.0	7282.0	10533.0	8441.0	12339.0	10239.0	5302.0	7651.0	9893.0	21440.0	16046.0	13432.0	19212.0	20065.0	39788.0	19595.0	25194.0	15405.0	15295.0	46208.0	10857.0	3228.0	17154.0	15354.0	20511.0	11664.0	12640.0	11694.0	12188.0	4491.0	6126.0	9328.0	20434.0	11354.0	17493.0	16806.0	5568.0	12620.0	19395.0	14178.0	23652.0	5813.0	33667.0	66660.0	55351.0	62630.0	26352.0	32472.0	24817.0	46523.0	37555.0	17942.0	9569.0	8758.0	5785.0	8270.0	26686.0	56455.0	42615.0	7441.0	17487.0	11547.0	11003.0	6503.0	19059.0	1414.0	8512.0	14881.0	5879.0	3269.0	4785.0	14047.0	3627.0	10604.0	20596.0	19480.0	28223.0	82563.0	8929.0	23905.0	62741.0	11955.0	16452.0	6054.0	2545.0	5334.0	6783.0	9193.0	1429.0	8122.0	12808.0	4796.0	6800.0	2760.0	18296.0	10283.0	7047.0	6150.0	1904.0	2455.0	15679.0	15141.0	7499.0	3631.0	4264.0	12085.0	47124.0	28011.0	29122.0	47297.0	57821.0	76934.0	2048.0	7749.0	3063.0	6127.0	26385.0	17743.0	34727.0	17583.0	19146.0
Germination	2406.0	2042.0	1822.0	421.0	133.0	555.0	70.0	162.0	754.0	28443.0	10961.0	9321.0	50.0	260.0	123.0	68.0	142.0	93.0	163.0	2627.0	110.0	1201.0	595.0	858.0	25707.0	28973.0	12553.0	130.0	392.0	82.0	1178.0	1877.0	2417.0	74.0	70.0	261.0	111.0	238.0	84.0	12351.0	12904.0	19331.0	252.0	84.0	281.0	21.0	239.0	255.0	140.0	1406.0	222.0	251.0	185.0	235.0	19395.0	37930.0	12040.0	179.0	274.0	278.0	349.0	447.0	316.0	9968.0	19304.0	15631.0	642.0	225.0	1202.0	51.0	96.0	1156.0	17260.0	218.0	12790.0	197.0	13.0	105.0	486.0	529.0	397.0	6530.0	227.0	2124.0	3818.0	215.0	410.0	16251.0	13984.0	11678.0	31.0	747.0	47.0	3529.0	3927.0	1607.0	185.0	43.0	303.0	138.0	219.0	16523.0	6946.0	8574.0	389.0	125.0	111.0	38.0	106.0	54.0	1105.0	220.0	1259.0	283.0	351.0	410.0	4740.0	15507.0	8791.0	130.0	448.0	306.0	1059.0	63.0	34.0
Glioma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glutamatergic synapse	4574.0	3382.0	3628.0	2976.0	1751.0	4573.0	3050.0	4331.0	5856.0	7837.0	3751.0	3023.0	2195.0	5510.0	3552.0	2679.0	4891.0	4124.0	5787.0	4155.0	5091.0	3924.0	4238.0	11463.0	4391.0	3196.0	6595.0	4154.0	6715.0	3970.0	4769.0	2979.0	4263.0	2543.0	1364.0	3743.0	4722.0	14325.0	3705.0	4444.0	2786.0	5276.0	4631.0	3305.0	5670.0	1504.0	9106.0	18837.0	16922.0	8472.0	5773.0	8673.0	5585.0	12314.0	7373.0	8349.0	3404.0	2981.0	3161.0	3822.0	3465.0	6054.0	10520.0	5476.0	5580.0	5744.0	3924.0	1459.0	5828.0	314.0	1975.0	3551.0	7778.0	2930.0	5280.0	5455.0	782.0	2115.0	5679.0	5392.0	7989.0	18587.0	1889.0	5881.0	13645.0	3646.0	4748.0	4726.0	2600.0	5471.0	2746.0	3744.0	726.0	3755.0	3427.0	1383.0	4776.0	2701.0	15701.0	14852.0	12716.0	5448.0	1953.0	1912.0	3692.0	3997.0	1913.0	779.0	1166.0	3560.0	10663.0	6360.0	4163.0	13271.0	15658.0	19831.0	1163.0	4673.0	2073.0	2438.0	9036.0	5658.0	9416.0	4568.0	5228.0
Glutathione metabolism	39301.0	29364.0	32373.0	19503.0	11372.0	20989.0	22346.0	22298.0	32483.0	25476.0	12265.0	13449.0	19689.0	44244.0	31835.0	25979.0	41261.0	38629.0	50824.0	30112.0	40461.0	25720.0	28079.0	74698.0	23552.0	10613.0	35545.0	29446.0	45112.0	24958.0	19096.0	19119.0	18741.0	21510.0	11605.0	31436.0	39202.0	50378.0	34343.0	21360.0	7891.0	18821.0	44416.0	32131.0	53871.0	12581.0	70021.0	142269.0	65233.0	69190.0	40209.0	77570.0	63393.0	100854.0	50155.0	40420.0	18716.0	25663.0	26721.0	32952.0	35417.0	67547.0	56758.0	38085.0	32834.0	35903.0	21490.0	11316.0	33180.0	2797.0	17015.0	29373.0	21990.0	13090.0	17883.0	40241.0	7182.0	20477.0	46816.0	46524.0	63169.0	127583.0	15401.0	39429.0	89306.0	23675.0	30233.0	18932.0	7810.0	17580.0	17969.0	21521.0	4159.0	14258.0	21714.0	9008.0	43844.0	23420.0	66499.0	50113.0	44225.0	14662.0	5685.0	5677.0	35852.0	34561.0	18367.0	7809.0	10517.0	26516.0	76173.0	55676.0	37167.0	115086.0	118948.0	151423.0	4691.0	18173.0	7499.0	20668.0	69587.0	49029.0	72660.0	37545.0	41479.0
Glycan bindng proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glycan biosynthesis and metabolism	4062.0	2919.0	4645.0	3984.0	2633.0	3665.0	6242.0	6032.0	9269.0	3346.0	1889.0	2442.0	6048.0	14489.0	9186.0	7511.0	11061.0	11398.0	9577.0	6506.0	10128.0	4272.0	6097.0	14234.0	5482.0	1430.0	8060.0	6082.0	11060.0	3574.0	4737.0	5580.0	4992.0	2278.0	3509.0	5316.0	11891.0	9864.0	9634.0	3943.0	870.0	3215.0	10522.0	7258.0	12884.0	3415.0	21163.0	41849.0	10949.0	11400.0	5255.0	17751.0	11100.0	27019.0	8779.0	6653.0	4063.0	5121.0	3439.0	4837.0	8079.0	14733.0	10289.0	1548.0	4651.0	2317.0	3121.0	3140.0	5790.0	841.0	5066.0	8315.0	3281.0	2708.0	2953.0	7879.0	2172.0	6111.0	11695.0	10430.0	16725.0	18059.0	4063.0	7156.0	16130.0	5926.0	5719.0	3821.0	956.0	2748.0	4168.0	3899.0	478.0	2009.0	5153.0	2220.0	3648.0	1803.0	13910.0	10340.0	7476.0	1420.0	636.0	718.0	8430.0	7761.0	4030.0	1962.0	2296.0	7264.0	16369.0	12316.0	6200.0	26791.0	34281.0	38527.0	990.0	3283.0	1250.0	3679.0	14658.0	9826.0	19875.0	10714.0	11712.0
Glycerolipid metabolism	47343.0	35224.0	33595.0	13873.0	7391.0	17268.0	16710.0	27861.0	29896.0	51850.0	22990.0	19828.0	12617.0	33263.0	22401.0	14284.0	33620.0	23362.0	33625.0	24544.0	32582.0	22811.0	22903.0	67459.0	25864.0	19289.0	40429.0	24753.0	47774.0	25351.0	15792.0	14097.0	16606.0	25703.0	8353.0	29941.0	23633.0	53297.0	17628.0	21997.0	16098.0	29140.0	27658.0	20205.0	34491.0	11030.0	69051.0	151279.0	46672.0	46384.0	30167.0	69781.0	41171.0	97127.0	35500.0	44864.0	21892.0	25272.0	30894.0	37961.0	28062.0	48875.0	45866.0	51769.0	34598.0	47630.0	21512.0	9164.0	36566.0	1745.0	9511.0	18577.0	48979.0	20901.0	38600.0	46771.0	4417.0	11252.0	41933.0	38788.0	61823.0	100021.0	10896.0	34371.0	75340.0	23406.0	27897.0	33796.0	17665.0	41370.0	17129.0	23680.0	4873.0	16055.0	18751.0	9071.0	51981.0	31032.0	62464.0	55294.0	51794.0	34383.0	12977.0	11691.0	22482.0	30284.0	13218.0	4568.0	8387.0	29076.0	63356.0	45680.0	29184.0	109680.0	125487.0	146446.0	8123.0	30657.0	14054.0	23061.0	76007.0	48536.0	62379.0	34012.0	39621.0
Glycerophospholipid metabolism	55029.0	40626.0	44158.0	24907.0	15589.0	37188.0	32346.0	45890.0	53996.0	68496.0	30152.0	29828.0	26811.0	62100.0	41466.0	32790.0	54366.0	49239.0	53404.0	41155.0	48723.0	35518.0	39475.0	100574.0	37250.0	23127.0	57194.0	42021.0	65945.0	38068.0	25438.0	25734.0	26398.0	29802.0	15091.0	42454.0	51434.0	88438.0	44359.0	39092.0	22536.0	45800.0	56211.0	40163.0	68830.0	16988.0	94840.0	194626.0	67833.0	77053.0	47500.0	97704.0	70779.0	130209.0	59176.0	63570.0	31256.0	34062.0	35877.0	44962.0	41647.0	73376.0	64748.0	62052.0	55267.0	61389.0	32895.0	15206.0	56830.0	3837.0	22920.0	41216.0	65389.0	28970.0	51317.0	79040.0	9306.0	26434.0	70973.0	74409.0	97202.0	146916.0	19624.0	53819.0	104758.0	32269.0	39123.0	42441.0	21388.0	50448.0	27930.0	33845.0	6826.0	20060.0	30081.0	14063.0	60549.0	33153.0	107792.0	89895.0	77433.0	42748.0	16263.0	14562.0	46194.0	45524.0	23788.0	9761.0	15145.0	36560.0	96093.0	70815.0	46902.0	144775.0	160080.0	204587.0	10368.0	38343.0	17353.0	28284.0	102837.0	65096.0	98139.0	50221.0	55212.0
Glycine, serine and threonine metabolism	52914.0	40015.0	45574.0	34270.0	21925.0	55084.0	42431.0	51935.0	69368.0	96158.0	44152.0	41275.0	34643.0	82293.0	55572.0	43454.0	73925.0	66610.0	88915.0	61994.0	72817.0	55000.0	60184.0	159258.0	52277.0	31950.0	84358.0	63372.0	103244.0	56820.0	46778.0	38518.0	44263.0	36294.0	21276.0	49865.0	68152.0	98643.0	56338.0	55967.0	31659.0	63028.0	70438.0	50461.0	86981.0	23605.0	141052.0	292956.0	110616.0	130529.0	69694.0	137149.0	92350.0	196092.0	97750.0	92240.0	44479.0	43890.0	42398.0	54691.0	67388.0	123774.0	128317.0	65821.0	71048.0	75119.0	47565.0	22317.0	74576.0	4957.0	29386.0	52188.0	95667.0	35320.0	73697.0	81247.0	12402.0	34238.0	88316.0	83625.0	124458.0	247925.0	28285.0	83201.0	181767.0	51424.0	61749.0	63559.0	30614.0	75166.0	40201.0	51427.0	10420.0	34976.0	43017.0	18960.0	72919.0	40565.0	121992.0	100284.0	85830.0	61699.0	23455.0	21196.0	58913.0	62738.0	30575.0	12481.0	18082.0	55480.0	145334.0	97320.0	67912.0	209877.0	239191.0	312926.0	15220.0	56344.0	25258.0	36459.0	136350.0	84688.0	148391.0	72908.0	82533.0
Glycolysis / Gluconeogenesis	126773.0	96551.0	92821.0	43613.0	23830.0	63309.0	50663.0	90383.0	87650.0	136416.0	61228.0	54128.0	36755.0	91570.0	63646.0	43928.0	96176.0	69843.0	89411.0	68741.0	89004.0	61313.0	67984.0	183371.0	65652.0	47327.0	106976.0	70029.0	134842.0	69543.0	48911.0	40132.0	48961.0	80288.0	23971.0	92995.0	70604.0	161285.0	56549.0	61778.0	42562.0	79039.0	85194.0	61233.0	106063.0	31888.0	187257.0	408991.0	124067.0	143718.0	102192.0	201289.0	130555.0	270578.0	101061.0	121286.0	58750.0	73848.0	90178.0	111639.0	82673.0	138762.0	146806.0	168693.0	107404.0	153753.0	65302.0	25910.0	115056.0	5090.0	30226.0	58574.0	133384.0	48664.0	104640.0	157666.0	13011.0	33288.0	130929.0	130365.0	184106.0	265855.0	32217.0	96795.0	208272.0	66149.0	75600.0	89457.0	45821.0	110606.0	48971.0	67292.0	14229.0	47346.0	52468.0	26120.0	168254.0	98537.0	187872.0	163627.0	153515.0	91232.0	35073.0	30476.0	73969.0	91172.0	42682.0	14538.0	27380.0	79274.0	189596.0	136746.0	88162.0	314931.0	334220.0	427537.0	22031.0	81705.0	36885.0	67166.0	232237.0	140790.0	195473.0	99031.0	114096.0
